candidate,protocol,target_season,n_team_seasons,n_training_rows,n_training_seasons,same_population_keys,candidate_nll,c0_nll,minus_rp_nll,delta_vs_c0_nll,delta_vs_minus_rp_nll,candidate_crps,c0_crps,minus_rp_crps,delta_vs_c0_crps,delta_vs_minus_rp_crps,candidate_expected_rank_mae,c0_expected_rank_mae,minus_rp_expected_rank_mae,delta_vs_c0_expected_rank_mae,delta_vs_minus_rp_expected_rank_mae,candidate_median_rank_mae,c0_median_rank_mae,minus_rp_median_rank_mae,delta_vs_c0_median_rank_mae,delta_vs_minus_rp_median_rank_mae,candidate_interval_80_coverage,c0_interval_80_coverage,minus_rp_interval_80_coverage,delta_vs_c0_interval_80_coverage,delta_vs_minus_rp_interval_80_coverage,candidate_interval_80_average_width,c0_interval_80_average_width,minus_rp_interval_80_average_width,delta_vs_c0_interval_80_average_width,delta_vs_minus_rp_interval_80_average_width
C6_minus_rp_transfer_talent,development_through_2017,2020,127,1703,14,True,4.595849882391511,4.56839992928216,4.595814988614702,0.027449953109351277,3.489377680931938e-05,0.12695072209262134,0.12308934760021478,0.12694639635682511,0.0038613744924065607,4.325735796228969e-06,20.45368862136627,19.482032420283947,20.452560488570924,0.9716562010823218,0.0011281327953440723,21.85433070866142,20.81496062992126,21.85433070866142,1.0393700787401592,0.0,0.7825923682616597,0.791405208964264,0.7825923682616597,-0.008812840702604352,0.0,71.5275590551181,70.80314960629921,71.53543307086615,0.7244094488188892,-0.007874015748043917
C6_minus_rp_transfer_talent,development_through_2017,2021,127,1703,14,True,4.497702947351712,4.500999519773778,4.497047950050639,-0.0032965724220659354,0.0006549973010727683,0.11339206065225405,0.1137774089230926,0.1132444155097646,-0.0003853482708385536,0.00014764514248943872,20.557967201347587,20.290073908228045,20.406138212196847,0.2678932931195419,0.15182898915074006,20.88976377952756,21.062992125984252,20.716535433070867,-0.1732283464566926,0.1732283464566926,0.8407480314960629,0.8456692913385826,0.84251968503937,-0.004921259842519676,-0.0017716535433071057,75.05511811023622,74.07086614173228,74.92125984251969,0.9842519685039406,0.13385826771653342
C7_rp_x_incoming_value,frozen_through_2021,2022,131,2216,18,True,4.5178809401549715,4.46687895474135,4.48720539938238,0.05100198541362122,0.030675540772591603,0.1130256433170848,0.1070808440668973,0.10902949034623019,0.005944799250187496,0.003996152970854608,19.572196557564464,18.68027501528254,19.278842840120568,0.8919215422819242,0.29335371744389604,20.061068702290076,18.85496183206107,19.6793893129771,1.2061068702290072,0.38167938931297485,0.8127471718936816,0.8258070449737882,0.8325209233882093,-0.013059873080106588,-0.019773751494527647,71.21374045801527,72.09923664122137,73.74809160305344,-0.8854961832061008,-2.5343511450381726
C7_rp_x_incoming_value,frozen_through_2021,2023,133,2216,18,True,4.5827365064229815,4.4722065703866205,4.504689577465013,0.11052993603636097,0.07804692895796883,0.11172734340555514,0.10443224457695163,0.10780686300016434,0.007295098828603505,0.003920480405390794,20.08745469650506,19.27912267013667,20.10270741488041,0.8083320263683902,-0.015252718375350582,20.853383458646615,19.545112781954888,20.409774436090224,1.308270676691727,0.4436090225563909,0.838650680755944,0.8669985775248933,0.8614102824629141,-0.028347896768949332,-0.022759601706970112,70.00751879699249,72.1203007518797,74.6842105263158,-2.112781954887211,-4.676691729323309
C7_rp_x_incoming_value,frozen_through_2021,2024,134,2216,18,True,4.872234306158039,4.584023541620271,4.553894876236028,0.2882107645377685,0.3183394299220108,0.14462978122641165,0.11828325718207185,0.11602782529408148,0.026346524044339806,0.02860195593233017,24.56022095859391,21.017995994307483,20.761751998430476,3.542224964286426,3.798468960163433,26.23134328358209,21.708955223880597,20.925373134328357,4.522388059701491,5.3059701492537314,0.7132459324996638,0.8045771144278607,0.8151243781094528,-0.09133118192819689,-0.10187844560978898,64.56716417910448,70.8731343283582,73.32835820895522,-6.305970149253724,-8.761194029850742
C7_rp_x_incoming_value,frozen_through_2021,2025,136,2216,18,True,5.5270651246561435,4.642490544301942,4.569114909895332,0.8845745803542018,0.9579502147608112,0.18135877219887445,0.11772472513966825,0.11152290371307706,0.0636340470592062,0.06983586848579738,30.668878927884386,21.61321294045643,20.731580594769188,9.055665987427954,9.937298333115198,32.463235294117645,22.198529411764707,20.88235294117647,10.264705882352938,11.580882352941174,0.576853344077357,0.8031829170024174,0.8265511684125704,-0.2263295729250604,-0.24969782433521337,57.63970588235294,72.58088235294117,76.58088235294117,-14.941176470588232,-18.941176470588232
C7_rp_x_incoming_value,development_through_2017,2018,129,1703,14,True,4.438593511141705,4.43859426526967,4.459946838910857,-7.541279654077471e-07,-0.021353327769151775,0.10559486225794992,0.10559534436422642,0.10695260810626545,-4.821062764975848e-07,-0.0013577458483155225,18.415240410419848,18.41534639864679,18.845883609140852,-0.00010598822694163346,-0.430643198721004,18.914728682170544,18.914728682170544,19.13953488372093,0.0,-0.22480620155038622,0.8529367918902803,0.8529367918902803,0.8447376267143708,0.0,0.008199165175909462,69.69767441860465,69.69767441860465,71.44186046511628,0.0,-1.7441860465116292
C7_rp_x_incoming_value,development_through_2017,2019,130,1703,14,True,4.428032872467021,4.4280347082085045,4.470340822962781,-1.8357414832692598e-06,-0.04230795049575953,0.10620861427309448,0.1062089046127766,0.11275738693953084,-2.903396821157811e-07,-0.006548772666436359,18.231080143166807,18.231054106651438,19.886998814209164,2.6036515368588198e-05,-1.6559186710423575,18.81153846153846,18.81153846153846,20.342307692307692,0.0,-1.5307692307692307,0.8507064364207222,0.8507064364207222,0.836734693877551,0.0,0.01397174254317124,70.31538461538462,70.31538461538462,72.36923076923077,0.0,-2.053846153846152
C7_rp_x_incoming_value,development_through_2017,2020,127,1703,14,True,4.568402052356679,4.56839992928216,4.595814988614702,2.123074518856072e-06,-0.027412936258023102,0.12308966963077128,0.12308934760021478,0.12694639635682511,3.220305564988202e-07,-0.003856726726053833,19.48208216944455,19.482032420283947,20.452560488570924,4.974916060263013e-05,-0.970478319126375,20.81496062992126,20.81496062992126,21.85433070866142,0.0,-1.0393700787401592,0.791405208964264,0.791405208964264,0.7825923682616597,0.0,0.008812840702604352,70.81102362204724,70.80314960629921,71.53543307086615,0.007874015748029706,-0.7244094488189035
C7_rp_x_incoming_value,development_through_2017,2021,127,1703,14,True,4.501007718568487,4.500999519773778,4.497047950050639,8.198794708924595e-06,0.003959768517847628,0.11377808001048124,0.1137774089230926,0.1132444155097646,6.710873886456303e-07,0.000533664500716638,20.290136870062003,20.290073908228045,20.406138212196847,6.296183395804178e-05,-0.11600134213484381,21.062992125984252,21.062992125984252,20.716535433070867,0.0,0.3464566929133852,0.8456692913385826,0.8456692913385826,0.84251968503937,0.0,0.0031496062992125706,74.07874015748031,74.07086614173228,74.92125984251969,0.007874015748029706,-0.8425196850393775
C8_rp_x_net_value,frozen_through_2021,2022,131,2216,18,True,4.466639596174175,4.46687895474135,4.48720539938238,-0.0002393585671756071,-0.020565803208205224,0.10710951082243661,0.1070808440668973,0.10902949034623019,2.866675553930831e-05,-0.0019199795237935802,18.683880380737545,18.68027501528254,19.278842840120568,0.003605365455005227,-0.594962459383023,18.916030534351144,18.85496183206107,19.6793893129771,0.06106870229007555,-0.7633587786259568,0.8270946380943622,0.8258070449737882,0.8325209233882093,0.0012875931205740265,-0.005426285293847033,72.14503816793894,72.09923664122137,73.74809160305344,0.04580152671756821,-1.6030534351145036
C8_rp_x_net_value,frozen_through_2021,2023,133,2216,18,True,4.471836623913611,4.4722065703866205,4.504689577465013,-0.0003699464730093638,-0.0328529535514015,0.10435050658279904,0.10443224457695163,0.10780686300016434,-8.173799415259198e-05,-0.0034563564173653027,19.271697332044113,19.27912267013667,20.10270741488041,-0.0074253380925561885,-0.831010082836297,19.545112781954888,19.545112781954888,20.409774436090224,0.0,-0.864661654135336,0.8674049989839464,0.8669985775248933,0.8614102824629141,0.000406421459053119,0.005994716521032339,72.10526315789474,72.1203007518797,74.6842105263158,-0.015037593984956743,-2.578947368421055
C8_rp_x_net_value,frozen_through_2021,2024,134,2216,18,True,4.583484688556643,4.584023541620271,4.553894876236028,-0.0005388530636274425,0.02958981232061486,0.11811761141771057,0.11828325718207185,0.11602782529408148,-0.00016564576436127465,0.0020897861236290893,21.009115281229594,21.017995994307483,20.761751998430476,-0.008880713077889624,0.24736328279911746,21.69402985074627,21.708955223880597,20.925373134328357,-0.014925373134328623,0.7686567164179117,0.8047761194029851,0.8045771144278607,0.8151243781094528,0.00019900497512437276,-0.010348258706467717,71.02985074626865,70.8731343283582,73.32835820895522,0.15671641791044522,-2.2985074626865725
C8_rp_x_net_value,frozen_through_2021,2025,136,2216,18,True,4.638708506686848,4.642490544301942,4.569114909895332,-0.0037820376150934365,0.069593596791516,0.11738772788304103,0.11772472513966825,0.11152290371307706,-0.000336997256627225,0.005864824169963964,21.582741041804486,21.61321294045643,20.731580594769188,-0.030471898651946105,0.8511604470352978,22.125,22.198529411764707,20.88235294117647,-0.07352941176470651,1.242647058823529,0.8025785656728445,0.8031829170024174,0.8265511684125704,-0.0006043513295729275,-0.0239726027397259,72.75735294117646,72.58088235294117,76.58088235294117,0.17647058823528994,-3.82352941176471
C8_rp_x_net_value,development_through_2017,2018,129,1703,14,True,4.438593511141705,4.43859426526967,4.459946838910857,-7.541279654077471e-07,-0.021353327769151775,0.10559486225794992,0.10559534436422642,0.10695260810626545,-4.821062764975848e-07,-0.0013577458483155225,18.415240410419848,18.41534639864679,18.845883609140852,-0.00010598822694163346,-0.430643198721004,18.914728682170544,18.914728682170544,19.13953488372093,0.0,-0.22480620155038622,0.8529367918902803,0.8529367918902803,0.8447376267143708,0.0,0.008199165175909462,69.69767441860465,69.69767441860465,71.44186046511628,0.0,-1.7441860465116292
C8_rp_x_net_value,development_through_2017,2019,130,1703,14,True,4.428032872467021,4.4280347082085045,4.470340822962781,-1.8357414832692598e-06,-0.04230795049575953,0.10620861427309448,0.1062089046127766,0.11275738693953084,-2.903396821157811e-07,-0.006548772666436359,18.231080143166807,18.231054106651438,19.886998814209164,2.6036515368588198e-05,-1.6559186710423575,18.81153846153846,18.81153846153846,20.342307692307692,0.0,-1.5307692307692307,0.8507064364207222,0.8507064364207222,0.836734693877551,0.0,0.01397174254317124,70.31538461538462,70.31538461538462,72.36923076923077,0.0,-2.053846153846152
C8_rp_x_net_value,development_through_2017,2020,127,1703,14,True,4.568402052356679,4.56839992928216,4.595814988614702,2.123074518856072e-06,-0.027412936258023102,0.12308966963077128,0.12308934760021478,0.12694639635682511,3.220305564988202e-07,-0.003856726726053833,19.48208216944455,19.482032420283947,20.452560488570924,4.974916060263013e-05,-0.970478319126375,20.81496062992126,20.81496062992126,21.85433070866142,0.0,-1.0393700787401592,0.791405208964264,0.791405208964264,0.7825923682616597,0.0,0.008812840702604352,70.81102362204724,70.80314960629921,71.53543307086615,0.007874015748029706,-0.7244094488189035
C8_rp_x_net_value,development_through_2017,2021,127,1703,14,True,4.501007718568487,4.500999519773778,4.497047950050639,8.198794708924595e-06,0.003959768517847628,0.11377808001048124,0.1137774089230926,0.1132444155097646,6.710873886456303e-07,0.000533664500716638,20.290136870062003,20.290073908228045,20.406138212196847,6.296183395804178e-05,-0.11600134213484381,21.062992125984252,21.062992125984252,20.716535433070867,0.0,0.3464566929133852,0.8456692913385826,0.8456692913385826,0.84251968503937,0.0,0.0031496062992125706,74.07874015748031,74.07086614173228,74.92125984251969,0.007874015748029706,-0.8425196850393775
C9_effective_returning_production,frozen_through_2021,2022,131,2216,18,True,4.468783222822363,4.46687895474135,4.48720539938238,0.0019042680810130719,-0.018422176560016545,0.10643756858081858,0.1070808440668973,0.10902949034623019,-0.0006432754860787177,-0.002591921765411606,18.669373197062036,18.68027501528254,19.278842840120568,-0.010901818220503401,-0.6094696430585316,18.748091603053435,18.85496183206107,19.6793893129771,-0.1068702290076331,-0.9312977099236655,0.8358318771268279,0.8258070449737882,0.8325209233882093,0.010024832153039731,0.0033109537386186716,73.04580152671755,72.09923664122137,73.74809160305344,0.946564885496187,-0.7022900763358848
C9_effective_returning_production,frozen_through_2021,2023,133,2216,18,True,4.489523898770058,4.4722065703866205,4.504689577465013,0.017317328383437136,-0.015165678694954998,0.10665808146982457,0.10443224457695163,0.10780686300016434,0.002225836892872937,-0.0011487815303397736,19.71868901717432,19.27912267013667,20.10270741488041,0.4395663470376512,-0.3840183977060896,19.99624060150376,19.545112781954888,20.409774436090224,0.4511278195488728,-0.4135338345864632,0.8636456004877057,0.8669985775248933,0.8614102824629141,-0.003352977037187621,0.0022353180247915994,73.81954887218045,72.1203007518797,74.6842105263158,1.6992481203007515,-0.8646616541353467
C9_effective_returning_production,frozen_through_2021,2024,134,2216,18,True,4.541102470011445,4.584023541620271,4.553894876236028,-0.0429210716088253,-0.012792406224582997,0.11409385778748639,0.11828325718207185,0.11602782529408148,-0.004189399394585458,-0.001933967506595094,20.436459248631706,21.017995994307483,20.761751998430476,-0.581536745675777,-0.3252927497987699,20.492537313432837,21.708955223880597,20.925373134328357,-1.2164179104477597,-0.4328358208955194,0.815223880597015,0.8045771144278607,0.8151243781094528,0.010646766169154276,9.950248756218638e-05,72.03731343283582,70.8731343283582,73.32835820895522,1.1641791044776113,-1.2910447761194064
C9_effective_returning_production,frozen_through_2021,2025,136,2216,18,True,4.544797730768101,4.642490544301942,4.569114909895332,-0.09769281353384063,-0.024317179127231192,0.10775564712669135,0.11772472513966825,0.11152290371307706,-0.009969078012976904,-0.0037672565863857144,20.0982541306651,21.61321294045643,20.731580594769188,-1.514958809791331,-0.633326464104087,20.41176470588235,22.198529411764707,20.88235294117647,-1.786764705882355,-0.47058823529411953,0.8368251410153102,0.8031829170024174,0.8265511684125704,0.03364222401289285,0.010273972602739878,75.46323529411765,72.58088235294117,76.58088235294117,2.882352941176478,-1.1176470588235219
C9_effective_returning_production,development_through_2017,2018,129,1703,14,True,4.45995233293197,4.43859426526967,4.459946838910857,0.021358067662299973,5.4940211136056405e-06,0.10695292740086386,0.10559534436422642,0.10695260810626545,0.0013575830366374386,3.19294598413733e-07,18.845922246305044,18.41534639864679,18.845883609140852,0.43057584765825396,3.863716419161278e-05,19.13953488372093,18.914728682170544,19.13953488372093,0.22480620155038622,0.0,0.8447376267143708,0.8529367918902803,0.8447376267143708,-0.008199165175909462,0.0,71.44186046511628,69.69767441860465,71.44186046511628,1.7441860465116292,0.0
C9_effective_returning_production,development_through_2017,2019,130,1703,14,True,4.4703437912557265,4.4280347082085045,4.470340822962781,0.04230908304722192,2.9682929456598117e-06,0.1127569207456356,0.1062089046127766,0.11275738693953084,0.006548016132859005,-4.661938952377209e-07,19.886845073368512,18.231054106651438,19.886998814209164,1.655790966717074,-0.00015374084065200577,20.334615384615386,18.81153846153846,20.342307692307692,1.5230769230769248,-0.007692307692305889,0.836734693877551,0.8507064364207222,0.836734693877551,-0.01397174254317124,0.0,72.36923076923077,70.31538461538462,72.36923076923077,2.053846153846152,0.0
C9_effective_returning_production,development_through_2017,2020,127,1703,14,True,4.5958235695132075,4.56839992928216,4.595814988614702,0.027423640231047486,8.580898505528012e-06,0.12694714802674345,0.12308934760021478,0.12694639635682511,0.003857800426528668,7.516699183363063e-07,20.4528298452272,19.482032420283947,20.452560488570924,0.9707974249432532,0.0002693566562754768,21.85433070866142,20.81496062992126,21.85433070866142,1.0393700787401592,0.0,0.7825923682616597,0.791405208964264,0.7825923682616597,-0.008812840702604352,0.0,71.5275590551181,70.80314960629921,71.53543307086615,0.7244094488188892,-0.007874015748043917
C9_effective_returning_production,development_through_2017,2021,127,1703,14,True,4.498088074723217,4.500999519773778,4.497047950050639,-0.002911445050560957,0.0010401246725777469,0.11344754292311746,0.1137774089230926,0.1132444155097646,-0.000329865999975143,0.00020312741335284934,20.519255382356988,20.290073908228045,20.406138212196847,0.22918147412894285,0.113117170160141,20.84251968503937,21.062992125984252,20.716535433070867,-0.2204724409448815,0.1259842519685037,0.8396653543307087,0.8456692913385826,0.84251968503937,-0.0060039370078739385,-0.002854330708661368,74.86614173228347,74.07086614173228,74.92125984251969,0.795275590551185,-0.05511811023622215
C10_transfer_production,frozen_through_2021,2022,131,2216,18,True,4.456531695645112,4.46687895474135,4.48720539938238,-0.010347259096238126,-0.030673703737267743,0.1057341445234835,0.1070808440668973,0.10902949034623019,-0.0013466995434138068,-0.0032953458227466953,18.548339499137665,18.68027501528254,19.278842840120568,-0.13193551614487475,-0.7305033409829029,18.519083969465647,18.85496183206107,19.6793893129771,-0.33587786259542085,-1.1603053435114532,0.8293939115239585,0.8258070449737882,0.8325209233882093,0.0035868665501702646,-0.003127011864250795,71.74045801526718,72.09923664122137,73.74809160305344,-0.3587786259541872,-2.007633587786259
C10_transfer_production,frozen_through_2021,2023,133,2216,18,True,4.475200869684154,4.4722065703866205,4.504689577465013,0.002994299297533587,-0.029488707780858547,0.10501973912485614,0.10443224457695163,0.10780686300016434,0.0005874945479045074,-0.0027871238753082034,19.35484106038085,19.27912267013667,20.10270741488041,0.07571839024418026,-0.7478663544995605,19.605263157894736,19.545112781954888,20.409774436090224,0.06015037593984829,-0.8045112781954877,0.8703515545620809,0.8669985775248933,0.8614102824629141,0.003352977037187621,0.008941272099166842,71.88721804511279,72.1203007518797,74.6842105263158,-0.23308270676690768,-2.796992481203006
C10_transfer_production,frozen_through_2021,2024,134,2216,18,True,4.55451021709855,4.584023541620271,4.553894876236028,-0.029513324521720286,0.000615340862522018,0.11491009526938345,0.11828325718207185,0.11602782529408148,-0.0033731619126883966,-0.0011177300246980326,20.516506139745275,21.017995994307483,20.761751998430476,-0.5014898545622088,-0.24524585868520177,20.828358208955223,21.708955223880597,20.925373134328357,-0.8805970149253746,-0.09701492537313428,0.8162189054726369,0.8045771144278607,0.8151243781094528,0.01164179104477614,0.0010945273631840502,70.41044776119404,70.8731343283582,73.32835820895522,-0.46268656716416956,-2.9179104477611872
C10_transfer_production,frozen_through_2021,2025,136,2216,18,True,4.575392659434163,4.642490544301942,4.569114909895332,-0.06709788486777857,0.006277749538830868,0.10996635973402898,0.11772472513966825,0.11152290371307706,-0.007758365405639275,-0.0015565439790480862,20.17232142952627,21.61321294045643,20.731580594769188,-1.440891510930161,-0.5592591652429171,20.235294117647058,22.198529411764707,20.88235294117647,-1.9632352941176485,-0.647058823529413,0.8172844480257856,0.8031829170024174,0.8265511684125704,0.014101531023368197,-0.009266720386784777,72.91176470588235,72.58088235294117,76.58088235294117,0.33088235294117396,-3.669117647058826
C10_transfer_production,development_through_2017,2018,129,1703,14,True,4.438599136436283,4.43859426526967,4.459946838910857,4.871166612296918e-06,-0.02134770247457407,0.10559534241229074,0.10559534436422642,0.10695260810626545,-1.9519356825314915e-09,-0.0013572656939747074,18.415362462805412,18.41534639864679,18.845883609140852,1.6064158621986735e-05,-0.43052114633544036,18.914728682170544,18.914728682170544,19.13953488372093,0.0,-0.22480620155038622,0.8529367918902803,0.8529367918902803,0.8447376267143708,0.0,0.008199165175909462,69.70542635658914,69.69767441860465,71.44186046511628,0.0077519379844943614,-1.7364341085271349
C10_transfer_production,development_through_2017,2019,130,1703,14,True,4.428040556742875,4.4280347082085045,4.470340822962781,5.848534370578307e-06,-0.04230026621990568,0.10620942908819758,0.1062089046127766,0.11275738693953084,5.244754209821068e-07,-0.006547957851333261,18.231214382807824,18.231054106651438,19.886998814209164,0.00016027615638591897,-1.6557844314013401,18.81153846153846,18.81153846153846,20.342307692307692,0.0,-1.5307692307692307,0.8507064364207222,0.8507064364207222,0.836734693877551,0.0,0.01397174254317124,70.32307692307693,70.31538461538462,72.36923076923077,0.007692307692309441,-2.0461538461538424
C10_transfer_production,development_through_2017,2020,127,1703,14,True,4.568415640167142,4.56839992928216,4.595814988614702,1.5710884982311768e-05,-0.027399348447559646,0.1230911887064935,0.12308934760021478,0.12694639635682511,1.8411062787243582e-06,-0.0038552076503316074,19.48258118633732,19.482032420283947,20.452560488570924,0.0005487660533738392,-0.9699793022336038,20.81496062992126,20.81496062992126,21.85433070866142,0.0,-1.0393700787401592,0.791405208964264,0.791405208964264,0.7825923682616597,0.0,0.008812840702604352,70.80314960629921,70.80314960629921,71.53543307086615,0.0,-0.7322834645669332
C10_transfer_production,development_through_2017,2021,127,1703,14,True,4.498600069211187,4.500999519773778,4.497047950050639,-0.0023994505625912765,0.0015521191605474272,0.11332765244616845,0.1137774089230926,0.1132444155097646,-0.00044975647692414855,8.323693640384378e-05,20.28542061625548,20.290073908228045,20.406138212196847,-0.004653291972566365,-0.12071759594136822,20.96062992125984,21.062992125984252,20.716535433070867,-0.10236220472441104,0.24409448818897417,0.8478346456692913,0.8456692913385826,0.84251968503937,0.0021653543307087464,0.005314960629921317,74.15748031496064,74.07086614173228,74.92125984251969,0.08661417322835518,-0.763779527559052
C0_full,frozen_through_2021,2022,131,2216,18,True,4.46687895474135,4.46687895474135,4.48720539938238,0.0,-0.020326444641029617,0.1070808440668973,0.1070808440668973,0.10902949034623019,0.0,-0.0019486462793328885,18.68027501528254,18.68027501528254,19.278842840120568,0.0,-0.5985678248380282,18.85496183206107,18.85496183206107,19.6793893129771,0.0,-0.8244274809160324,0.8258070449737882,0.8258070449737882,0.8325209233882093,0.0,-0.0067138784144210595,72.09923664122137,72.09923664122137,73.74809160305344,0.0,-1.6488549618320718
C0_full,frozen_through_2021,2023,133,2216,18,True,4.4722065703866205,4.4722065703866205,4.504689577465013,0.0,-0.032483007078392134,0.10443224457695163,0.10443224457695163,0.10780686300016434,0.0,-0.0033746184232127108,19.27912267013667,19.27912267013667,20.10270741488041,0.0,-0.8235847447437408,19.545112781954888,19.545112781954888,20.409774436090224,0.0,-0.864661654135336,0.8669985775248933,0.8669985775248933,0.8614102824629141,0.0,0.0055882950619792204,72.1203007518797,72.1203007518797,74.6842105263158,0.0,-2.563909774436098
C0_full,frozen_through_2021,2024,134,2216,18,True,4.584023541620271,4.584023541620271,4.553894876236028,0.0,0.030128665384242304,0.11828325718207185,0.11828325718207185,0.11602782529408148,0.0,0.002255431887990364,21.017995994307483,21.017995994307483,20.761751998430476,0.0,0.2562439958770071,21.708955223880597,21.708955223880597,20.925373134328357,0.0,0.7835820895522403,0.8045771144278607,0.8045771144278607,0.8151243781094528,0.0,-0.01054726368159209,70.8731343283582,70.8731343283582,73.32835820895522,0.0,-2.4552238805970177
C0_full,frozen_through_2021,2025,136,2216,18,True,4.642490544301942,4.642490544301942,4.569114909895332,0.0,0.07337563440660944,0.11772472513966825,0.11772472513966825,0.11152290371307706,0.0,0.006201821426591189,21.61321294045643,21.61321294045643,20.731580594769188,0.0,0.8816323456872439,22.198529411764707,22.198529411764707,20.88235294117647,0.0,1.3161764705882355,0.8031829170024174,0.8031829170024174,0.8265511684125704,0.0,-0.023368251410152974,72.58088235294117,72.58088235294117,76.58088235294117,0.0,-4.0
C1_minus_rp,frozen_through_2021,2022,131,2216,18,True,4.48720539938238,4.46687895474135,4.48720539938238,0.020326444641029617,0.0,0.10902949034623019,0.1070808440668973,0.10902949034623019,0.0019486462793328885,0.0,19.278842840120568,18.68027501528254,19.278842840120568,0.5985678248380282,0.0,19.6793893129771,18.85496183206107,19.6793893129771,0.8244274809160324,0.0,0.8325209233882093,0.8258070449737882,0.8325209233882093,0.0067138784144210595,0.0,73.74809160305344,72.09923664122137,73.74809160305344,1.6488549618320718,0.0
C1_minus_rp,frozen_through_2021,2023,133,2216,18,True,4.504689577465013,4.4722065703866205,4.504689577465013,0.032483007078392134,0.0,0.10780686300016434,0.10443224457695163,0.10780686300016434,0.0033746184232127108,0.0,20.10270741488041,19.27912267013667,20.10270741488041,0.8235847447437408,0.0,20.409774436090224,19.545112781954888,20.409774436090224,0.864661654135336,0.0,0.8614102824629141,0.8669985775248933,0.8614102824629141,-0.0055882950619792204,0.0,74.6842105263158,72.1203007518797,74.6842105263158,2.563909774436098,0.0
C1_minus_rp,frozen_through_2021,2024,134,2216,18,True,4.553894876236028,4.584023541620271,4.553894876236028,-0.030128665384242304,0.0,0.11602782529408148,0.11828325718207185,0.11602782529408148,-0.002255431887990364,0.0,20.761751998430476,21.017995994307483,20.761751998430476,-0.2562439958770071,0.0,20.925373134328357,21.708955223880597,20.925373134328357,-0.7835820895522403,0.0,0.8151243781094528,0.8045771144278607,0.8151243781094528,0.01054726368159209,0.0,73.32835820895522,70.8731343283582,73.32835820895522,2.4552238805970177,0.0
C1_minus_rp,frozen_through_2021,2025,136,2216,18,True,4.569114909895332,4.642490544301942,4.569114909895332,-0.07337563440660944,0.0,0.11152290371307706,0.11772472513966825,0.11152290371307706,-0.006201821426591189,0.0,20.731580594769188,21.61321294045643,20.731580594769188,-0.8816323456872439,0.0,20.88235294117647,22.198529411764707,20.88235294117647,-1.3161764705882355,0.0,0.8265511684125704,0.8031829170024174,0.8265511684125704,0.023368251410152974,0.0,76.58088235294117,72.58088235294117,76.58088235294117,4.0,0.0
